MLS,Street,City,Bedrooms,Bathrooms,SqFt,List Price,Price/SqFt,County,Zone,Source,Date,URL
1069491,    372 Puesta Del Sol,    Arroyo Grande,3,2,1926,699900,363.3956386,    SLO,2,1,    10/19/16,    http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069491
1069810,    871 Ocean,    Cayucos,2,2,1682,3000000,1783.590963,    SLO,0,1,    10/19/16,    http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069810
1071507,    1427 Dartmouth,    Clovis,5,4,3963,719000,181.428211,    Other,0,1,    10/19/16,    http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071507
1071137,    1021 Wailea,    Nipomo,2,2,1690,599000,354.4378698,    SLO,0,1,    10/19/16,    http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071137
1069095,    873 Via Seco,    Nipomo,3,3,2424,829000,341.9966997,    SLO,0,1,    10/19/16,    http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069095
1066294,    1772 Blue,    Nipomo,3,4,3049,885000,290.2591013,    SLO,0,1,    10/19/16,    http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1066294
1067606,    2837 Old Wrangler,    Paso Robles,3,2,1704,357500,209.8004695,    SLO,4,1,    10/19/16,    http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067606
1070076,    4720 Mallard,    Paso Robles,3,3,1768,399000,225.678733,    SLO,4,1,    10/19/16,    http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070076
1070624,    84 Alydar,    Paso Robles,5,3,2683,749000,279.1651137,    SLO,4,1,    10/19/16,    http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070624
1069861,    150 Branch,    Pismo Beach,2,2,915,275000,300.5464481,    SLO,2,1,    10/19/16,    http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069861
1071533,    170 Boeker,    Pismo Beach,3,3,1564,749000,478.9002558,    SLO,2,1,    10/19/16,    http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071533
1069449,    135 Florin,    Pismo Beach,3,2,2126,1425000,670.2728128,    SLO,2,1,    10/19/16,    http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069449
1070418,    509 Putnam,    Porterville,3,2,1417,152900,107.9040226,    Other,0,1,    10/19/16,    http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070418
1070899,    567 Bluerock,    San Luis Obispo,3,2,1543,669900,434.154245,    SLO,1,1,    10/19/16,    http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070899
1071001,    2582 Lawton,    San Luis Obispo,3,2,1471,755000,513.2562882,    SLO,1,1,    10/19/16,    http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071001
1069189,    310 McCoy,    Santa Maria,2,2,1130,222500,196.9026549,    SB,0,1,    10/19/16,    http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069189
1071489,    1513 Fulton,    Santa Maria,3,2,1506,379474,251.9747676,    SB,0,1,    10/19/16,    http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071489
1070906,    1514 Jeffrey,    Santa Maria,4,4,3105,599900,193.2045089,    SB,0,1,    10/19/16,    http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070906
1070537,    175 3rd,    Shandon,3,2,1034,225000,217.6015474,    SLO,0,1,    10/19/16,    http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070537
1067220,    80 Sandalwood,    Solvang,3,3,2524,675000,267.4326466,    SB,0,1,    10/19/16,    http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067220
1071965,     801 Halcyon,     Arroyo Grande,3,2,1560,220000,141.025641,     SLO,2,0,     October 11,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071965
1071991,     1031 Farroll,     Arroyo Grande,3,2,1753,479000,273.2458642,     SLO,2,0,     October 11,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071991
1071995,     5995 Tecorida,     Atascadero,1,1,783,275000,351.2132822,     SLO,3,0,     October 11,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071995
1071993,     17 Quail Ridge,     Atascadero,2,2,994,285000,286.7203219,     SLO,3,0,     October 11,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071993
1072002,     7220 Cortez,     Atascadero,3,2,1278,405000,316.9014085,     SLO,3,0,     October 11,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1072002
1071967,     5156 Hillcrest,     Cambria,2,2,1524,764500,501.6404199,     SLO,0,0,     October 11,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071967
1071984,     1682 Laguna,     Grover Beach,3,3,3280,1078000,328.6585366,     SLO,2,0,     October 11,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071984
1072003,     430 K,     Lompoc,3,1,1237,260000,210.1859337,     SB,0,0,     October 11,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1072003
1071994,     3316 Rucker,     Lompoc,3,2,1412,299900,212.3937677,     SB,0,0,     October 11,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071994
1071809,     1675 Los Osos Valley,     Los Osos,2,2,1056,139000,131.6287879,     SLO,1,0,     October 11,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071809
1071988,     1512 7th,     Los Osos,2,1,1056,499900,473.3901515,     SLO,1,0,     October 11,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071988
1071957,     449 Terrace,     Nipomo,3,3,2141,729900,340.9154601,     SLO,0,0,     October 11,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071957
1071985,     317 Primrose,     Paso Robles,3,2,1378,385000,279.3904209,     SLO,4,0,     October 11,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071985
1071997,     1637 Summer Creek,     Paso Robles,3,2,1640,425500,259.4512195,     SLO,4,0,     October 11,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071997
1071979,     928 Torrey Pines,     Paso Robles,3,3,1537,449000,292.1275211,     SLO,4,0,     October 11,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071979
1071981,     150 Branch,     Pismo Beach,2,2,915,275000,300.5464481,     SLO,2,0,     October 11,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071981
1071989,     971 Rachel,     San Luis Obispo,2,3,1775,856024,482.2670423,     SLO,1,0,     October 11,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071989
1071970,     411 Woodbridge,     San Luis Obispo,3,3,2766,868000,313.8105568,     SLO,1,0,     October 11,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071970
1071987,     1960 McClelland,     Santa Maria,2,2,1027,196000,190.8471276,     SB,0,0,     October 11,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071987
1071886,     2325 Cordoban,     Santa Maria,3,3,1683,349900,207.902555,     SB,0,0,     October 11,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071886
1071820,     245 Granite,     Templeton,3,3,2099,565000,269.175798,     SLO,3,0,     October 11,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071820
1071973,     416 Elm,     Arroyo Grande,3,3,1544,484900,314.0544041,     SLO,2,0,     October 10,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071973
1071975,     3260 El Rancho,     Arroyo Grande,3,2,2975,860000,289.0756303,     SLO,2,0,     October 10,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071975
1071961,     7777 Del Rio,     Atascadero,3,3,1902,565000,297.0557308,     SLO,3,0,     October 10,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071961
1071944,     12275 Alondra,     Atascadero,3,3,3252,749900,230.596556,     SLO,3,0,     October 10,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071944
1071861,     1795 Pacific,     Cayucos,2,1,1037,990000,954.6769527,     SLO,0,0,     October 10,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071861
1071966,     160 Hercules,     Lompoc,3,2,1756,388000,220.9567198,     SB,0,0,     October 10,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071966
1071954,     2948 Alta,     Los Olivos,3,3,2526,969000,383.6104513,     SB,0,0,     October 10,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071954
1071953,     350 Uranus,     Nipomo,2,2,1248,179900,144.150641,     SLO,0,0,     October 10,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071953
1071976,     860 Peregrine,     Nipomo,3,2,1656,459000,277.173913,     SLO,0,0,     October 10,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071976
1071968,     1911 Rambouillet,     Paso Robles,4,2,2238,574900,256.8811439,     SLO,4,0,     October 10,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071968
1071789,     411 Foothill,     San Luis Obispo,1,1,600,289500,482.5,     SLO,1,0,     October 10,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071789
1071929,     20 Villa,     San Luis Obispo,2,2,1002,430000,429.1417166,     SLO,1,0,     October 10,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071929
1071947,     1612 Huckleberry,     San Luis Obispo,4,2,2218,895000,403.5166817,     SLO,1,0,     October 10,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071947
1071951,     1206 East,     Santa Maria,3,1,1080,290000,268.5185185,     SB,0,0,     October 10,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071951
1071948,     1024 Colebrook,     Santa Maria,3,2,1558,299900,192.4903723,     SB,0,0,     October 10,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071948
1071802,     539 De Armond,     Santa Maria,3,2,1203,314900,261.762261,     SB,0,0,     October 10,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071802
1071963,     425 Alvin,     Santa Maria,3,3,1545,353000,228.4789644,     SB,0,0,     October 10,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071963
1071941,     1740 Bayview,     Santa Maria,3,2,1582,369000,233.2490518,     SB,0,0,     October 10,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071941
1071972,     3741 Les Maisons,     Santa Maria,3,2,1568,395000,251.9132653,     SB,0,0,     October 10,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071972
1071949,     1244 Highland,     Santa Ynez,5,3,2558,1150000,449.5699765,     SB,0,0,     October 10,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071949
1071952,     3140 Box Canyon,     Santa Ynez,4,4,3886,2395000,616.3149768,     SB,0,0,     October 10,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071952
1071906,     581 Pine,     Solvang,3,1,1399,619000,442.4588992,     SB,0,0,     October 10,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071906
1071806,     Address Not Available,     Atascadero,2,2,1066,265000,248.5928705,     SLO,3,0,     October 9,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071806
1071913,     4070 Jardine,     Paso Robles,3,2,1350,499900,370.2962963,     SLO,4,0,     October 9,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071913
1071937,     733 Greystone,     San Luis Obispo,5,5,3500,1485000,424.2857143,     SLO,1,0,     October 9,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071937
1071938,     3500 La Entrada,     Santa Barbara,3,3,2378,1550000,651.8082422,     SB,0,0,     October 9,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071938
1071877,     514 Sunset,     Santa Maria,3,2,1050,272000,259.047619,     SB,0,0,     October 9,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071877
1071934,     5750 Telephone,     Santa Maria,3,2,1584,399000,251.8939394,     SB,0,0,     October 9,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071934
1071896,     9156 Santa Barbara,     Atascadero,3,2,2004,609000,303.8922156,     SLO,3,0,     October 8,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071896
1071930,     73052 Monterey,     Bradley,3,2,1200,199900,166.5833333,     Other,0,0,     October 8,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071930
1071933,     1637 Pine,     Lompoc,3,2,1010,314900,311.7821782,     SB,0,0,     October 8,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071933
1071880,     1675 Los Osos Valley,     Los Osos,2,2,1440,200000,138.8888889,     SLO,1,0,     October 8,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071880
1071936,     4450 Deer Creek,     Paso Robles,3,2,1176,299800,254.9319728,     SLO,4,0,     October 8,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071936
1071927,     7210 Shalerock,     Paso Robles,3,2,2029,489000,241.0054214,     SLO,4,0,     October 8,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071927
1071926,     3460 Catalina,     Paso Robles,3,2,2115,545000,257.6832151,     SLO,4,0,     October 8,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071926
1071935,     14455 Cunningham,     Santa Margarita,1,1,720,175000,243.0555556,     SLO,3,0,     October 8,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071935
1071931,     1701 Thornburg,     Santa Maria,3,2,1440,39000,27.08333333,     SB,0,0,     October 8,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071931
1071923,     9030 Curbaril,     Atascadero,3,2,1467,385000,262.4403545,     SLO,3,0,     October 7,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071923
1071901,     50920 Pine Canyon,     King City,4,2,2254,537500,238.4649512,     Other,0,0,     October 7,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071901
1071910,     3478 Via Barba,     Lompoc,3,2,1741,290000,166.5709362,     SB,0,0,     October 7,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071910
1071895,     1308 Jason,     Lompoc,4,3,1973,389000,197.1616827,     SB,0,0,     October 7,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071895
1071903,     723 Voyager,     Lompoc,4,3,1800,449900,249.9444444,     SB,0,0,     October 7,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071903
1071892,     1331 4th,     Los Osos,2,1,988,295000,298.582996,     SLO,1,0,     October 7,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071892
1071894,     166 Kent,     Nipomo,3,2,1160,369000,318.1034483,     SLO,0,0,     October 7,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071894
1071867,     696 January,     Nipomo,3,2,1803,525000,291.1813644,     SLO,0,0,     October 7,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071867
1071897,     5690 Farousse,     Paso Robles,3,2,1408,374900,266.2642045,     SLO,4,0,     October 7,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071897
1071912,     370 Scott,     Paso Robles,4,2,1296,379900,293.132716,     SLO,4,0,     October 7,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071912
1071909,     201 Nacimeinto Lake,     Paso Robles,3,2,1768,437500,247.4547511,     SLO,4,0,     October 7,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071909
1071920,     638 Nickerson,     Paso Robles,3,2,1820,479900,263.6813187,     SLO,4,0,     October 7,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071920
1071907,     412 Calle Alto,     Paso Robles,4,3,3000,790000,263.3333333,     SLO,4,0,     October 7,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071907
1071850,     964 Tarragon,     San Luis Obispo,2,3,1417,424900,299.8588567,     SLO,1,0,     October 7,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071850
1071924,     122 Ramona,     San Luis Obispo,4,2,1315,579000,440.3041825,     SLO,1,0,     October 7,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071924
1071888,     1287 Stubblefield,     Santa Maria,4,2,1989,398000,200.100553,     SB,0,0,     October 7,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071888
1071908,     536 San Antonio,     Santa Maria,4,2,1713,459900,268.4763573,     SB,0,0,     October 7,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071908
1071882,     753 Rain Tree,     Santa Maria,4,2,1950,499900,256.3589744,     SB,0,0,     October 7,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071882
1071916,     3173 Fairlea,     Santa Ynez,3,3,3132,1100000,351.2132822,     SB,0,0,     October 7,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071916
1071898,     1585 Fire Rock,     Templeton,4,5,4361,1395000,319.8807613,     SLO,3,0,     October 7,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071898
1071842,     765 Mesa View,     Arroyo Grande,3,2,1350,160000,118.5185185,     SLO,2,0,     October 6,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071842
1071848,     661 La Vista,     Arroyo Grande,3,1,1005,399000,397.0149254,     SLO,2,0,     October 6,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071848
1071804,     713 Cornwall,     Arroyo Grande,2,2,1152,469000,407.1180556,     SLO,2,0,     October 6,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071804
1071874,     515 Oak Park,     Arroyo Grande,3,3,1360,525000,386.0294118,     SLO,2,0,     October 6,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071874
1071851,     8624 Paseo De Vaca,     Atascadero,3,3,2081,529000,254.2047093,     SLO,3,0,     October 6,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071851
1071872,     2397 Alban,     Cambria,3,3,1543,529900,343.4219054,     SLO,0,0,     October 6,     http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071872
